index,petition_id,there,should,people,their,government,children,would,being,which,public,years,british,referendum,health,these,other,change,allow,after,child
3937,58c1151f-a06e-4822-b8c3-e83fbfea9678,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,fa2a8619-35dd-45d3-9674-8f805d27243a,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3939,996c87c3-ebd1-47e8-a0b9-8971b71eee04,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,7c0df738-b1cd-45ad-ab6c-fb97ed52aa73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3941,00bc36fa-3aaf-455e-9e34-2a7476f00d10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3942,f5a3437e-4901-4713-8872-a6433a5d0e3b,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3943,de0c6f1c-7dcc-404f-9841-57e0082ad6fb,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3944,2756eed8-acd2-4029-8f61-22464ebcc927,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3945,99a1700c-bea8-46b8-9d25-25e1e2341772,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,14871cc9-2ae7-4466-b643-06599e075a0c,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3947,ce06c3e9-746c-4d6a-a081-a3c0b486d9e2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,6843246c-e1df-4377-aeb5-56a49b832483,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,987d751d-1993-456c-9c05-62dd752c02ef,2,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3950,d36fc1f6-142f-464e-b372-702bbe104bf0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,6dc2b998-5da5-440c-8881-05ba5c725ba9,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3952,3249becd-960a-4d9f-823a-7dedd8ba6133,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,7ae6975a-dfa0-4819-bced-3e2568c61a7a,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3954,b56e16ea-cd02-4102-b5bd-6d5ea7a7f920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955,3d158edd-0d20-4b20-b8c0-993363488e14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3956,bc161a66-b58e-4fd9-8358-49688f6b9ac5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3957,762d4186-a56b-4552-bf6a-6e94bdd6ce1b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,e2f79083-51fa-4aa3-a0fa-4654d5874650,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3959,0058e07f-5a91-4174-a4e3-68003f55733e,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3960,9d015aa6-a715-4220-9737-c7e20f842e20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3961,03ba26d3-93e4-447b-8a50-23e47859ce91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3962,24cc5f8b-257a-4798-87af-98527e2d8d08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963,3e43c1ca-c2c4-46a6-b31a-388d1c77d86b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3964,17c6d79c-2c01-499a-98c7-0b8740184792,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3965,3426d279-59ee-4194-b098-54ddc22195b7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,9812ddc1-a517-4dea-9690-8a64f3056bed,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,17f43bc4-c214-4d2a-bb87-9dcff1260296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3968,69bf2d5d-fca0-44a8-b25b-9b99033ac065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,9ee2a21c-a38a-4000-afcf-1faedaa93b9e,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3970,3cf79fa2-a6eb-4964-91fc-4562ff00217e,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,1b9dbdf2-79d4-45ff-97d3-b2d76ad3b219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3972,c5db1608-00df-42b6-bc41-4e681fbaf8ec,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,9c1f7c31-0cb9-4d2b-a4e0-e12fb553d8ff,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
3974,134611b5-03c0-4f2f-be71-1f33f39a96ac,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3975,c3cae0bc-fc81-4c4f-923a-bc585dd44166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3976,9c9c6513-37d7-4ca2-877a-49dcf9bae022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3977,53afbd66-4469-4b32-8942-bb95f65cde84,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,6b8c11c8-d2a3-426d-8de2-ba5d8096f4a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,a937d26c-d92f-46c3-83c3-3dec54db7e77,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3980,26d3e4db-02cf-49c7-b111-2ae3c23c5532,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3981,0172dc3b-3db3-481b-be23-cf6a15dbf292,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3982,aa34eb5b-5206-4d03-b5b2-c889a26fa7ac,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3983,01e80269-a361-40e3-8406-5a10fb861996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3984,f67bd48d-29e7-46cf-9e40-2833e1c74d52,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3985,198444e3-8d96-4770-ab70-a54c29a73a0c,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,7ee05f86-bb94-484e-9b55-ef7b12d6970d,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3987,60fa7323-0e50-4000-9ba4-b5285cd387a4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3988,232f86af-309d-4c60-ab6b-8976f79b0c9e,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3989,e849757f-d243-4a70-8124-7c49dcc487cd,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3990,721d90bc-8616-4055-b613-087ceb9558bf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3991,57e74ada-8ccc-4220-b021-4f05f2c146ed,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3992,562b14b4-1de6-4c3b-9207-9c1171c76bfd,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3993,cede7843-e2f1-4c6c-845e-2baa9c2cd7dd,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3994,4ad47fbd-9eb0-4061-8d3f-02942f9be2f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,7aa0d762-28d2-4e14-addc-1f21a6a2cc7d,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,0ab21957-d85a-488f-842c-5f7efdc62de7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3997,77e56a0f-88a4-4fc9-9a79-ecde34cb49da,1,1,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0
3998,3fe11bbe-c390-4259-8bad-d1654a60de9b,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0
3999,7137913b-bda9-4110-8c5f-44034e2475ee,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,521e0af7-51c9-40b3-9bf2-d00d4dfbf2f3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2
4001,c925c406-078f-4285-817e-875222aaa5d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4002,aa7c3d8c-9eef-402b-9a7c-ddd39d983809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003,ebac82a9-d1a4-4a16-a984-362e48b02b44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,9b4eb599-db77-4281-9f1a-f194a92420d6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,07c8b439-5142-4b3a-8442-f687340a36fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4006,ed4d6303-6b56-4e29-8d24-60f5b2b2fba8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4007,9a2d2d8d-3e7c-4ceb-8828-94468943c734,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4008,9b99df3a-b8cb-4146-aaad-8302b8d8e6ca,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4009,c60ca89c-0d74-4e0a-a4b1-d00f5864e63d,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4010,b06d3011-71e5-40ab-be55-a15fc6e07735,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4011,40009aae-8da1-461d-9823-5a9018e0960c,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4012,b02960cc-89fd-4c9b-9f22-b99b6711e201,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,9d7dae71-1586-4ad8-b01e-e4e8d6dc67be,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
4014,a4d9bb79-d864-412a-9785-bd07df62b8fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,e6a7602e-261a-48fd-8a91-45c4cef709a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,4832ca79-4ebf-4176-863b-d27862a0bb89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4017,b057757e-0ff2-47ff-94c5-35ee5c13c8eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,18e82753-9340-44ab-b5e3-1d5b9cd940e8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4019,2adbebc6-fc5e-4736-8225-4861af30b805,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4020,cb925dc6-8b2a-4753-b6c4-2bcae7c781da,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
4021,c5f0832c-d57e-4548-b784-0c7f1ed7ec48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4022,c70be1fc-7ff5-4867-8164-a92c02202ab7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4023,7d366cd4-f6db-4936-9ed1-8317654f5b80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,42a5dd7b-8c60-476c-9cf1-31d2b24a390a,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4025,e4d045b2-22bc-44f9-8412-78ab0bb3b3e5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4026,9d2c45ed-d238-4875-83a0-b2b3a58e1cce,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
4027,3ae443e1-3b80-4686-8cf2-ed69ad5e20e1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4028,dc2c9e91-b9bf-44a3-b318-18a53dd34991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4029,9f383fe1-1814-4355-8105-c67bdedce305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,6405ffba-9f97-4f38-999f-2f71a172ddef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,f9c99011-e943-48cb-8be8-3a15567053c7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4032,ed1fde52-fe39-4bd3-9b3f-1d7e254a0883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4033,8aff51c5-61a2-4db2-8c34-80ce827fe9ba,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4034,6f6f389f-5f82-4c4c-93ce-2d342403ba0b,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,a79ae213-c032-4cb1-8e3d-8a3d4b2dbf0a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4036,e3749275-6cc2-4457-a3e9-75cf41fde7d6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,e825d2eb-9154-4778-af88-a5e300a2700f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4038,05d606fd-3b2e-4970-b51b-543ec2b12571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,26b442c8-a997-43aa-af30-a90c628e9e7c,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4040,44f6d2d4-8fd6-4277-aa0b-6a688d4fbee7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4041,0fffcc34-ddfe-46fc-a3d3-a36dcdde859c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4042,e78523b7-f1fc-4ad6-8821-9b895f18a921,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4043,8813578a-dbaa-4618-a31f-91a1af581985,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4044,d55c0153-b91c-4e39-b98e-1cd6dd650b57,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2
4045,0d21e141-e9ba-49ff-9b0a-2634e84fc622,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4046,d86c62a3-3c93-4ef0-9d10-d89fb7802832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
4047,683105e6-c772-4428-9242-62e72a0efcb0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4048,d8161e47-1341-4607-87fd-be6fdc65cbcc,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049,3d66bd7f-2da1-4946-a145-07cc78ab72f3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4050,47b90667-cf39-4e9c-933c-a21fa3ea6bd7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4051,aa0e56f1-3974-419f-a892-6bb0a826f5a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4052,57ba4f0b-eecd-4ca2-8e78-7162425e1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4053,e3f8cb44-4fd9-4634-bc1f-74957398831c,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
4054,ea48c131-0fc3-4464-a094-d7743cd67d5c,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4055,7dbf355c-e139-44d4-a981-92a9e1f9915d,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0
4056,5ff79c86-cdab-4564-9516-ea8efce7d61f,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4057,25d10e18-ae00-47af-b828-403b9fab8756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4058,0ec8a11f-e8c1-4c47-ad0d-6ea1c5bb11db,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,e76648b4-fee5-46c4-9f7f-053093b7b1db,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4060,0a6d6a38-70b9-4e23-8b37-e7eed632cee1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4061,d2f575e4-4f77-42c1-b031-2a599d9f2143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4062,1d6de6dd-c56f-4a9f-a4ad-1b65d2bb322d,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,3c8d1e62-0708-4f0a-b5a9-73702d585e23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4064,9b6ce519-a8e5-462d-a3bc-5950087080d4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4065,d62c65d9-41aa-405b-96aa-0fe28b1cf990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4066,c0d4c217-ba12-4afc-adab-294b06c14de0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4067,0100aa14-bf14-4321-89f8-1cd8f19f82db,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4068,265cb98c-74c7-464e-88da-6e41c1bea7af,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4069,7279fb65-5440-407e-96aa-3d96ff5737b4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4070,77c4a9d0-13ac-466b-96e9-124f4551d424,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4071,3c838abf-0a6e-402b-87e4-8fe79d20925b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4072,834318d5-4d99-48c0-9633-d2aff3c8bb2e,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4073,2b426a93-e189-4334-9637-b2fd87443430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4074,8a8d11bd-61c7-4c3a-8d92-a84e6105b5e9,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4075,eb98fb5b-b6e6-4f15-a3e1-6165919f0f61,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4076,891fcbd3-92b5-4982-8af9-62a037c110dc,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4077,9cc74340-2993-4aec-85cc-847b56c67718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,d513a42c-7981-4f7a-beaf-562beab04914,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4079,d5606203-b059-4051-90f3-4a8ef33a414f,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4080,9641e5ef-a433-42ab-ad7f-11bd51d33f6a,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4081,7fe9ddde-a221-402a-81df-230089c62aac,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4082,c77ddfcd-8c3c-4f21-b517-9e49aa5c2789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4083,da3273b5-7bbd-4860-8643-9e1879104846,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084,eaa826ec-e1e2-40a9-9e8e-ccaccaac2490,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085,d520fd40-afb0-4862-b725-67a5c1cc398b,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086,ab314312-d358-425f-9912-e3a0eb2d289a,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4087,c093e1a1-bc44-447d-8d78-1cd493627725,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4088,410c0df4-bc70-4724-9f9a-aac0beaf8352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,dc832f53-3ef5-4cb7-8690-e421d4f9dfa8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4090,6aa0516c-31aa-41fc-b137-2c4294173397,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
4091,5d701fa4-4aea-4b37-b0a7-d48dab7fc2f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,46e30d39-2071-4b2d-b147-52640b768eac,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4093,a928598d-c5f1-4d97-b6ff-2a3929b45722,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4094,7497e8e5-bff6-4315-b4f3-b1e304bdc9fe,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4095,ac9d332f-20b2-440a-8492-8260ee172149,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4096,bccf0953-c8c9-4b40-ad70-0d1b4e9cade5,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4097,0b174833-a501-4d2e-ac8d-f2f53396c869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4098,bda2dc59-5dad-452d-9c4e-7de4dc573adc,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,e6a25995-ee3b-48ad-a692-075d6e08c652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4100,ad7f7b1d-d379-4a27-ba81-6cba7e13aa5a,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4101,ce0acb12-dd6f-4f58-8ade-81dbed4ca5ce,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4102,c0309fe7-ce71-4f08-959f-5ce7b87d1e38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4103,4b59adaa-1787-4462-8ac7-4cf0ced1fe5e,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,7ecb2ffc-b950-40c6-954d-ee5d6ee36076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,abc7d101-6260-4a08-8254-d3b39b703e32,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4106,4801e6a0-91c9-4d51-83c0-09f4fa2461b3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4107,105d1d34-aa07-41bc-ab17-9931e3aec170,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4108,a809e806-45e8-4625-bc18-ff7c9c0eb04d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,d2e7ea99-124b-45c2-8c60-46e33ed9b8c4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,407bd0b7-e306-4f7b-9df3-3b741bab43ec,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,3abebcb9-ea85-477b-884d-7c8e84f2d818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,9c50b3a5-35a9-4a4d-9b0f-13f252c0dabb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113,ef863c1a-77e9-4540-b625-a73308720bd2,1,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
4114,0bdd620c-0ccc-40e5-b068-d723a4f925ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4115,8b9cb00c-5490-4f02-80cb-56b4da4d4a0a,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4116,b1995083-3595-4234-b6c5-1ab1953b93ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4117,3b709aa2-5ad0-4e6d-bcb8-e0df5bc83299,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4118,99c79ebe-7b9b-480e-ae16-143eba35ede2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4119,0e392f7e-d594-4c13-a833-636ea87ad3c3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4120,385c9063-e9c4-40d6-bf80-9c5e0a72a030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4121,28b9457c-7559-4753-824f-5fd304ccdb1b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4122,39d7dd31-8778-4aaf-8ed9-a16fb1fa4cb7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4123,25cdcfb4-2596-4b93-83c5-ce389b8e0f6d,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
4124,198c2a25-0a60-4a5a-9376-7249ccf34984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4125,f06400d2-8822-4633-9744-819e776cf447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4126,c31765f5-c371-4a71-81d5-92a284b356ba,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4127,d0aadb41-7de8-444e-a1e6-62d2ef8d8592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,6002d29f-09dc-4b4f-a440-781e280b20f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4129,b29ba7c5-dfd1-42bb-8455-296c9e42ac2f,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4130,35ad063f-6472-4b3e-90bf-06639a57db1e,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4131,fb13074c-861c-47f8-8d4f-f385aba329e1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,58dcdfc3-09f9-4ef1-9db8-ae3b1b5294d4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,dfdeb177-db26-4a81-84a3-39a1a65520da,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4134,0744dcba-868e-459c-8f77-48dfb4ce809f,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
